,Province,Year,Quarter,Volume (metric tons),Area Harvested (ha),yield (kg/ha),Region,Fertilizer Applied (bags),Plow,Harrow,Sprayers,Tractors,Rice Mills,Agricultural Processing Facilities,Irrigated Farms,Fertilizer Dealers,Pesticides Dealers,Typhoon,Flood,Earthquake,Volcanic Eruption,Tsunami,Landslide/Mudslide,Infestation/Animal Disease,Drought,Other Disasters,rainfall_amount,rainfall_number_of_rd,temp_max,temp_min,temp_mean,temp_dry_bulb,temp_wet_bulb,temp_dew_pt,vapor_pressure_mbs,rel_hum,mslp,wind_spd_mps,cloud_amount_okta,number_of_days_with_tstm,number_of_days_with_ltng
4243,Sorsogon,1995.0,Quarter 1,14583.0,5710.0,2553.940455341506,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4244,Sorsogon,1996.0,Quarter 1,7766.0,3820.0,2032.9842931937173,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4245,Sorsogon,1997.0,Quarter 1,14380.0,6510.0,2208.9093701996926,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4246,Sorsogon,1998.0,Quarter 1,18372.0,8210.0,2237.758830694276,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4247,Sorsogon,1999.0,Quarter 1,12948.0,5280.0,2452.2727272727275,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4248,Sorsogon,2000.0,Quarter 1,20078.0,9920.0,2023.9919354838707,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4249,Sorsogon,2001.0,Quarter 1,16205.0,6990.0,2318.3118741058656,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4250,Sorsogon,2002.0,Quarter 1,21616.0,8027.0,2692.911423944189,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,158,135,18330,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4251,Sorsogon,2003.0,Quarter 1,24722.0,8455.0,2923.9503252513305,REGION V,0.905,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4252,Sorsogon,2004.0,Quarter 1,21813.0,7094.0,3074.8519875951506,REGION V,0.92,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4253,Sorsogon,2005.0,Quarter 1,25699.0,6744.0,3810.64650059312,REGION V,0.9,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4254,Sorsogon,2006.0,Quarter 1,19713.0,5603.0,3518.2937711940035,REGION V,0.7525,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4255,Sorsogon,2007.0,Quarter 1,27496.0,7344.0,3744.00871459695,REGION V,0.845,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4256,Sorsogon,2008.0,Quarter 1,16345.0,5373.0,3042.0621626651778,REGION V,0.77,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4257,Sorsogon,2009.0,Quarter 1,34520.0,9774.0,3531.819111929609,REGION V,0.865,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4258,Sorsogon,2010.0,Quarter 1,25141.0,7478.0,3361.995185878577,REGION V,0.7925,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4259,Sorsogon,2011.0,Quarter 1,17056.0,4867.0,3504.4175056502972,REGION V,0.7475,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4260,Sorsogon,2012.0,Quarter 1,32210.0,9050.0,3559.1160220994475,REGION V,0.8625,27919.0,18821.0,21170.0,15852.0,158,135,23004,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4261,Sorsogon,2013.0,Quarter 1,29061.0,7577.0,3835.422990629537,REGION V,0.86,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4262,Sorsogon,2014.0,Quarter 1,29686.0,7590.0,3911.1989459815545,REGION V,0.8875,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4263,Sorsogon,2015.0,Quarter 1,23327.0,5990.0,3894.3238731218707,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4264,Sorsogon,2016.0,Quarter 1,19999.0,4962.0,4030.431277710601,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4265,Sorsogon,2017.0,Quarter 1,21765.0,5411.0,4022.361855479578,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4266,Sorsogon,2018.0,Quarter 1,24698.0,6033.0,4093.817337974473,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4267,Sorsogon,2019.0,Quarter 1,23813.0,5596.0,4255.360972122945,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,158,135,25849,90,61,328,201,122,87,0,87,147,104,16,209.07333333333332,16.333333333333332,29.340000000000003,22.80666666666667,26.066666666666666,25.88666666666667,23.879999999999995,23.12,28.266666666666666,84.66666666666667,1012.4933333333332,3.1333333333333333,5.466666666666666,0.6,0.26666666666666666
4268,Albay,1987.0,Quarter 2,12945.0,10800.0,1198.611111111111,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,279,212,13132,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4269,Albay,1988.0,Quarter 2,22918.0,10760.0,2129.925650557621,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,279,212,13132,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4270,Albay,1989.0,Quarter 2,24138.0,8860.0,2724.379232505644,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,279,212,13132,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4271,Albay,1990.0,Quarter 2,22148.0,7530.0,2941.301460823373,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,279,212,13132,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4272,Albay,1991.0,Quarter 2,13589.0,4510.0,3013.082039911308,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,279,212,13132,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4273,Albay,1992.0,Quarter 2,18636.0,6360.0,2930.1886792452833,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4274,Albay,1993.0,Quarter 2,30953.0,8810.0,3513.393870601589,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4275,Albay,1994.0,Quarter 2,42616.0,18530.0,2299.8381003777663,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4276,Albay,1995.0,Quarter 2,23281.0,9643.0,2414.290158664316,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4277,Albay,1996.0,Quarter 2,35015.0,15920.0,2199.434673366834,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4278,Albay,1997.0,Quarter 2,33638.0,12030.0,2796.176226101413,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4279,Albay,1998.0,Quarter 2,23070.0,8310.0,2776.1732851985557,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4280,Albay,1999.0,Quarter 2,25945.0,9630.0,2694.184839044652,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4281,Albay,2000.0,Quarter 2,20247.0,8260.0,2451.210653753027,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4282,Albay,2001.0,Quarter 2,21800.0,8800.0,2477.2727272727275,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4283,Albay,2002.0,Quarter 2,29460.0,9942.0,2963.186481593241,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,279,212,18330,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4284,Albay,2003.0,Quarter 2,26805.0,8857.0,3026.419780964209,REGION V,0.905,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4285,Albay,2004.0,Quarter 2,33433.0,9798.0,3412.226985099,REGION V,0.92,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4286,Albay,2005.0,Quarter 2,41556.0,11844.0,3508.6119554204656,REGION V,0.9,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4287,Albay,2006.0,Quarter 2,45180.0,12138.0,3722.194760257044,REGION V,0.7525,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4288,Albay,2007.0,Quarter 2,42408.0,11310.0,3749.602122015915,REGION V,0.845,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4289,Albay,2008.0,Quarter 2,37683.0,11226.0,3356.7610903260293,REGION V,0.77,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4290,Albay,2009.0,Quarter 2,48799.0,13419.0,3636.5601013488335,REGION V,0.865,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4291,Albay,2010.0,Quarter 2,51299.0,13001.0,3945.7734020459966,REGION V,0.7925,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4292,Albay,2011.0,Quarter 2,68737.0,17804.0,3860.761626600764,REGION V,0.7475,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4293,Albay,2012.0,Quarter 2,63167.0,16153.0,3910.5429332012627,REGION V,0.8625,27919.0,18821.0,21170.0,15852.0,279,212,23004,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4294,Albay,2013.0,Quarter 2,67710.0,15778.0,4291.418430726329,REGION V,0.86,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4295,Albay,2014.0,Quarter 2,70442.0,16378.0,4301.013554768592,REGION V,0.8875,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4296,Albay,2015.0,Quarter 2,64757.0,15838.0,4088.7106957949236,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4297,Albay,2016.0,Quarter 2,68453.0,15998.0,4278.84735591949,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4298,Albay,2017.0,Quarter 2,59897.0,15564.0,3848.432279619635,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4299,Albay,2018.0,Quarter 2,61597.0,15439.0,3989.7014055314453,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4300,Albay,2019.0,Quarter 2,53534.29,16059.95,3333.403279586798,REGION V,0.842291666666667,27919.0,18821.0,21170.0,15852.0,279,212,25849,123,77,435,290,0,12,0,157,127,85,1,196.1,15.666666666666664,32.06666666666667,25.03333333333333,28.566666666666666,28.366666666666664,25.866666666666664,25.03333333333333,31.633333333333336,82.0,1009.5666666666666,2.333333333333333,5.0,8.666666666666666,8.666666666666666
4301,Camarines Norte,1987.0,Quarter 2,24879.0,9120.0,2727.9605263157896,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,118,90,13132,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4302,Camarines Norte,1988.0,Quarter 2,13624.0,4860.0,2803.292181069959,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,118,90,13132,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4303,Camarines Norte,1989.0,Quarter 2,8036.0,2800.0,2870.0,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,118,90,13132,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4304,Camarines Norte,1990.0,Quarter 2,7151.0,2680.0,2668.283582089552,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,118,90,13132,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4305,Camarines Norte,1991.0,Quarter 2,7202.0,2620.0,2748.8549618320612,REGION V,0.842291666666667,31974.0,22729.0,10069.0,4118.0,118,90,13132,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4306,Camarines Norte,1992.0,Quarter 2,3387.0,1610.0,2103.726708074534,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,118,90,18330,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
4307,Camarines Norte,1993.0,Quarter 2,7235.0,2970.0,2436.0269360269367,REGION V,0.842291666666667,40244.0,30674.0,26290.0,8420.0,118,90,18330,78,50,112,90,0,0,0,56,48,32,1,151.23333333333338,12.0,32.4,25.066666666666666,28.73333333333333,28.366666666666664,26.3,25.6,32.76666666666667,85.0,1009.3333333333335,2.333333333333333,5.0,12.0,12.666666666666664
